gender,user_id,category_id,category_name,subcategory_id,subcategory_name,param1,param2,param3,param1_microcat_id,param2_microcat_id,param3_microcat_id
male,165823598,1,Для дома и дачи,50,Ремонт и строительство,Стройматериалы,,,981.0,,
male,165823598,1,Для дома и дачи,50,Ремонт и строительство,Стройматериалы,,,981.0,,
male,165823598,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,45,3285.0,6813.0,6074.0
male,165823598,1,Для дома и дачи,38,Мебель и интерьер,Шкафы и комоды,,,4533.0,,
male,154189396,1,Для дома и дачи,38,Мебель и интерьер,Кухонные гарнитуры,,,7506.0,,
male,154189396,250002,Услуги,250005,Предложение услуг,"IT, интернет, телеком",Мастер на все случаи,,5984.0,1750035.0,
male,154189396,1,Для дома и дачи,27,Бытовая техника,Климатическое оборудование,Кондиционеры,,115.0,920.0,
female,154189658,55,Для бизнеса,53,Оборудование для бизнеса,Промышленное,,,2800.0,,
female,154189658,1,Для дома и дачи,50,Ремонт и строительство,Инструменты,,,2723.0,,
female,154189658,1,Для дома и дачи,50,Ремонт и строительство,Инструменты,,,2723.0,,
female,154189658,55,Для бизнеса,53,Оборудование для бизнеса,Промышленное,,,2800.0,,
male,154189676,250002,Услуги,250005,Предложение услуг,"Реклама, полиграфия","Маркетинг, реклама, PR",,2955.0,5102.0,
male,154189676,17,Бытовая электроника,13,"Игры, приставки и программы",Компьютерные игры,,,7424.0,,
male,154189829,250003,Работа,250004,Резюме,Продажи,,,931.0,,
male,154189805,250003,Работа,250004,Резюме,Строительство,,,4227.0,,
female,154189693,7,Хобби и отдых,5,Спорт и отдых,Другое,,,1876.0,,
female,154189693,17,Бытовая электроника,25,Планшеты и электронные книги,Планшеты,,,2446.0,,
female,154189693,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
male,154189774,250002,Услуги,250005,Предложение услуг,"Транспорт, перевозки",Коммерческие перевозки,,7456.0,3750004.0,
male,154189774,7,Хобби и отдых,37,Коллекционирование,Монеты,,,4946.0,,
male,154189774,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
male,154189774,1,Для дома и дачи,27,Бытовая техника,Для кухни,Микроволновые печи,,5289.0,3116.0,
male,154189774,17,Бытовая электроника,29,Товары для компьютера,Мониторы,,,1831.0,,
male,154189774,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
male,154189774,7,Хобби и отдых,37,Коллекционирование,Монеты,,,4946.0,,
male,154189774,12,Транспорт,34,Запчасти и аксессуары,Инструменты,,,4635.0,,
male,154189774,12,Транспорт,34,Запчасти и аксессуары,Аксессуары,,,3789.0,,
male,154189774,7,Хобби и отдых,37,Коллекционирование,Другое,,,4044.0,,
male,154189774,7,Хобби и отдых,37,Коллекционирование,Другое,,,4044.0,,
male,154189774,12,Транспорт,34,Запчасти и аксессуары,Аудио- и видеотехника,,,2058.0,,
male,154189808,250002,Услуги,250005,Предложение услуг,"Праздники, мероприятия",,,3705.0,,
male,154189730,250003,Работа,250004,Резюме,Продажи,,,931.0,,
male,154189816,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
male,154189816,1,Для дома и дачи,38,Мебель и интерьер,Другое,,,5003.0,,
male,154189816,17,Бытовая электроника,41,Телефоны,Аксессуары,Зарядные устройства,,2421.0,1160.0,
male,154189816,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Электрооборудование,1270.0,6806.0,5986.0
male,154189816,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
male,154189816,1,Для дома и дачи,38,Мебель и интерьер,Столы и стулья,,,4322.0,,
male,154189816,12,Транспорт,43,Автомобили,С пробегом,Daewoo,Nexia,3250006.0,3500194.0,503982.0
male,154189816,1,Для дома и дачи,27,Бытовая техника,Для дома,Пылесосы,,3745.0,416.0,
male,154189816,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
male,154189816,1,Для дома и дачи,27,Бытовая техника,Для дома,Пылесосы,,3745.0,416.0,
male,154189816,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
male,154189816,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
male,154189816,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
male,154189816,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Электрооборудование,1270.0,6806.0,5986.0
male,154189816,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
male,154189816,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
male,154189816,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Электрооборудование,1270.0,6806.0,5986.0
male,154189816,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Двигатель,1270.0,6806.0,5491.0
male,154189816,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Двигатель,1270.0,6806.0,5491.0
male,154189816,12,Транспорт,34,Запчасти и аксессуары,Автокосметика и автохимия,,,1727.0,,
male,154189709,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Процессоры,,1651.0,4375.0,
male,154189709,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Процессоры,,1651.0,4375.0,
female,154189950,39,Недвижимость,54,Квартиры,Сдам,На длительный срок,1,4034.0,2459.0,3442.0
female,154189950,7,Хобби и отдых,5,Спорт и отдых,Фитнес и тренажёры,,,306.0,,
female,154189950,39,Недвижимость,54,Квартиры,Сдам,На длительный срок,1,4034.0,2459.0,3442.0
female,154189950,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,36,1989.0,2679.0,4376.0
female,154189950,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,1989.0,2679.0,3980.0
female,154189950,7,Хобби и отдых,5,Спорт и отдых,Фитнес и тренажёры,,,306.0,,
female,154189950,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,1989.0,2679.0,3980.0
male,154190077,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
male,154190077,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
male,154190077,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
male,154190077,12,Транспорт,34,Запчасти и аксессуары,Багажники и фаркопы,,,6033.0,,
male,154190077,12,Транспорт,34,Запчасти и аксессуары,Багажники и фаркопы,,,6033.0,,
male,154190077,12,Транспорт,34,Запчасти и аксессуары,Багажники и фаркопы,,,6033.0,,
female,154189841,17,Бытовая электроника,25,Планшеты и электронные книги,Планшеты,,,2446.0,,
female,154189841,49,Животные,31,Кошки,Ориентальная,,,7277.0,,
female,154189841,49,Животные,59,Другие животные,Другое,,,4550.0,,
male,154189857,17,Бытовая электроника,13,"Игры, приставки и программы",Игры для приставок,,,5884.0,,
male,154190154,39,Недвижимость,6,Комнаты,Сниму,На длительный срок,,6265.0,3313.0,
male,154190154,250003,Работа,250004,Резюме,"Охрана, безопасность",,,636.0,,
female,154190047,28,Личные вещи,11,Часы и украшения,Ювелирные изделия,,,6372.0,,
female,154190047,7,Хобби и отдых,5,Спорт и отдых,Единоборства,,,2311.0,,
female,154190054,250002,Услуги,250005,Предложение услуг,"Красота, здоровье","Маникюр, педикюр",,568.0,80720750005.0,
female,154190073,7,Хобби и отдых,37,Коллекционирование,Марки,,,6921.0,,
female,154190073,7,Хобби и отдых,37,Коллекционирование,Марки,,,6921.0,,
female,154190073,7,Хобби и отдых,37,Коллекционирование,Марки,,,6921.0,,
female,154190073,7,Хобби и отдых,37,Коллекционирование,Марки,,,6921.0,,
female,154190073,7,Хобби и отдых,37,Коллекционирование,Марки,,,6921.0,,
female,154190073,250002,Услуги,250005,Предложение услуг,"Реклама, полиграфия","Маркетинг, реклама, PR",,2955.0,5102.0,
female,154190073,7,Хобби и отдых,37,Коллекционирование,Марки,,,6921.0,,
male,154190170,17,Бытовая электроника,13,"Игры, приставки и программы",Компьютерные игры,,,7424.0,,
male,154190170,17,Бытовая электроника,29,Товары для компьютера,Мониторы,,,1831.0,,
male,154190170,17,Бытовая электроника,13,"Игры, приставки и программы",Компьютерные игры,,,7424.0,,
male,154190170,17,Бытовая электроника,13,"Игры, приставки и программы",Программы,,,834.0,,
male,154190170,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Материнские платы,,1651.0,7097.0,
male,154190170,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Системы охлаждения,,1651.0,3975.0,
male,154190170,17,Бытовая электроника,13,"Игры, приставки и программы",Программы,,,834.0,,
male,154190170,17,Бытовая электроника,13,"Игры, приставки и программы",Программы,,,834.0,,
male,154190170,17,Бытовая электроника,13,"Игры, приставки и программы",Компьютерные игры,,,7424.0,,
male,154190170,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Видеокарты,,1651.0,6491.0,
male,154190170,17,Бытовая электроника,29,Товары для компьютера,Мониторы,,,1831.0,,
male,154190106,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
male,154190106,7,Хобби и отдых,5,Спорт и отдых,Ролики и скейтбординг,,,6170.0,,
male,154190106,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
male,154190106,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
male,154190124,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
male,154190274,12,Транспорт,43,Автомобили,С пробегом,BMW,5 серия,3250006.0,3500053.0,501824.0
male,154191947,1,Для дома и дачи,38,Мебель и интерьер,Кухонные гарнитуры,,,7506.0,,
male,154191947,250002,Услуги,250005,Предложение услуг,"IT, интернет, телеком",Мастер на все случаи,,5984.0,1750035.0,
male,154190197,250003,Работа,250004,Резюме,Строительство,,,4227.0,,
male,154190386,1,Для дома и дачи,50,Ремонт и строительство,Инструменты,,,2723.0,,
male,154190386,250002,Услуги,250005,Предложение услуг,Ремонт и обслуживание техники,Мобильные устройства,,3250005.0,5250089.0,
male,154190386,7,Хобби и отдых,37,Коллекционирование,Монеты,,,4946.0,,
male,154190386,250003,Работа,250006,Вакансии,"Фитнес, салоны красоты",Полный день,,3990.0,2724.0,
male,154190386,250002,Услуги,250005,Предложение услуг,Ремонт и обслуживание техники,Компьютерная техника,,3250005.0,5250157.0,
male,154190386,250003,Работа,250006,Вакансии,Продажи,Полный день,,143.0,690.0,
male,154190386,250002,Услуги,250005,Предложение услуг,Бытовые услуги,Ювелирные услуги,,1165.0,5008.0,
male,154190386,250002,Услуги,250005,Предложение услуг,"Красота, здоровье",Услуги парикмахера,,568.0,80720750007.0,
female,154190998,17,Бытовая электроника,2,Ноутбуки,,,,,,
female,154190998,17,Бытовая электроника,41,Телефоны,Meizu,,,10750007.0,,
female,154190998,17,Бытовая электроника,41,Телефоны,Xiaomi,,,10750009.0,,
male,154191323,1,Для дома и дачи,38,Мебель и интерьер,"Кровати, диваны и кресла",,,2274.0,,
male,154190307,250003,Работа,250004,Резюме,"Госслужба, НКО",,,5640.0,,
female,154190208,7,Хобби и отдых,15,Билеты и путешествия,"Шоу, мюзикл",,,111.0,,
male,154190734,17,Бытовая электроника,26,Аудио и видео,Телевизоры и проекторы,,,5079.0,,
male,154190734,17,Бытовая электроника,41,Телефоны,Sony,,,4171.0,,
male,154190734,17,Бытовая электроника,26,Аудио и видео,"Акустика, колонки, сабвуферы",,,2284.0,,
male,154190734,17,Бытовая электроника,29,Товары для компьютера,Сетевое оборудование,,,4108.0,,
male,154190734,17,Бытовая электроника,29,Товары для компьютера,Джойстики и рули,,,2066.0,,
male,154191298,250003,Работа,250004,Резюме,"Охрана, безопасность",Вахтовый метод,,636.0,5000012.0,
male,154191298,250003,Работа,250004,Резюме,"Охрана, безопасность",Вахтовый метод,,636.0,5000012.0,
male,154190211,250003,Работа,250004,Резюме,"Без опыта, студенты",Полный день,,2179.0,3746.0,
male,154190598,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
male,154190927,17,Бытовая электроника,29,Товары для компьютера,Клавиатуры и мыши,,,1703.0,,
male,154191625,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
male,154192217,250002,Услуги,250005,Предложение услуг,"IT, интернет, телеком",Мастер на все случаи,,5984.0,1750035.0,
male,154192217,17,Бытовая электроника,26,Аудио и видео,Телевизоры и проекторы,,,5079.0,,
male,154192217,1,Для дома и дачи,27,Бытовая техника,Климатическое оборудование,Очистители воздуха,,115.0,6694.0,
female,154190294,1,Для дома и дачи,38,Мебель и интерьер,Освещение,,,3274.0,,
female,154190294,7,Хобби и отдых,37,Коллекционирование,Банкноты,,,5814.0,,
female,154190294,7,Хобби и отдых,37,Коллекционирование,Банкноты,,,5814.0,,
female,154190294,7,Хобби и отдых,37,Коллекционирование,Банкноты,,,5814.0,,
female,154190294,7,Хобби и отдых,37,Коллекционирование,Банкноты,,,5814.0,,
male,154190305,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
male,154190894,250003,Работа,250004,Резюме,Автомобильный бизнес,,,3211.0,,
male,154190894,12,Транспорт,43,Автомобили,С пробегом,BMW,3 серия,3250006.0,3500053.0,503942.0
male,154190894,12,Транспорт,34,Запчасти и аксессуары,"Шины, диски и колёса",Колёса,16,7138.0,4275.0,4522.0
female,154191852,1,Для дома и дачи,27,Бытовая техника,Для индивидуального ухода,Фены и приборы для укладки,,2797.0,6577.0,
female,154191852,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
female,154191852,39,Недвижимость,54,Квартиры,Сниму,На длительный срок,1,6043.0,4131.0,781.0
male,154191776,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,> 41,1989.0,2679.0,5749.0
male,154191776,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,> 54 (XXXL),3285.0,5739.0,3099.0
male,154191776,55,Для бизнеса,53,Оборудование для бизнеса,Для магазина,,,2967.0,,
male,154191776,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,48–50 (XL),1989.0,6949.0,1573.0
male,154191776,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,46–48 (M),3285.0,5739.0,3779.0
male,154191776,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,> 41,1989.0,2679.0,5749.0
male,154191776,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Другое,,3285.0,5995.0,
male,154191776,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,48–50 (XL),1989.0,6949.0,1573.0
male,154191776,28,Личные вещи,57,Красота и здоровье,Приборы и аксессуары,,,1625.0,,
female,154192353,1,Для дома и дачи,38,Мебель и интерьер,Шкафы и комоды,,,4533.0,,
female,154192353,1,Для дома и дачи,27,Бытовая техника,Для кухни,Плиты,,5289.0,1937.0,
female,154192353,250002,Услуги,250005,Предложение услуг,"IT, интернет, телеком",Мастер на все случаи,,5984.0,1750035.0,
female,154192234,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Трикотаж,48–50 (XL),1989.0,716.0,4298.0
female,154192234,28,Личные вещи,57,Красота и здоровье,Медицинские изделия,,,5458.0,,
female,154192234,1,Для дома и дачи,27,Бытовая техника,Другое,,,140.0,,
female,154192234,17,Бытовая электроника,26,Аудио и видео,Усилители и ресиверы,,,7003.0,,
female,154192234,1,Для дома и дачи,27,Бытовая техника,Для кухни,Мелкая кухонная техника,,5289.0,3220.0,
female,154192234,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Трикотаж,> 50 (XXL),1989.0,716.0,5680.0
female,154192234,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
female,154192234,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,52–54 (XXL),3285.0,5739.0,5727.0
female,154192234,1,Для дома и дачи,27,Бытовая техника,Для дома,Утюги,,3745.0,2161.0,
female,154192234,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Трикотаж,> 50 (XXL),1989.0,716.0,5680.0
female,154192234,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Нижнее бельё,> 50 (XXL),1989.0,5662.0,1708.0
female,154192234,17,Бытовая электроника,29,Товары для компьютера,Мониторы,,,1831.0,,
female,154192234,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,> 50 (XXL),1989.0,6949.0,3201.0
female,154192234,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,> 54 (XXXL),3285.0,5739.0,3099.0
female,154192234,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,1989.0,2679.0,3980.0
female,154192234,1,Для дома и дачи,9,Посуда и товары для кухни,Товары для кухни,,,505.0,,
female,154192234,17,Бытовая электроника,26,Аудио и видео,Телевизоры и проекторы,,,5079.0,,
female,154192234,1,Для дома и дачи,9,Посуда и товары для кухни,Посуда,,,1804.0,,
female,154192234,1,Для дома и дачи,27,Бытовая техника,Для кухни,Мелкая кухонная техника,,5289.0,3220.0,
female,154192234,1,Для дома и дачи,27,Бытовая техника,Для дома,Утюги,,3745.0,2161.0,
female,154192234,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Трикотаж,48–50 (XL),1989.0,716.0,4298.0
female,154192234,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Трикотаж,48–50 (XL),1989.0,716.0,4298.0
female,154192234,1,Для дома и дачи,38,Мебель и интерьер,"Предметы интерьера, искусство",,,3221.0,,
female,154192234,1,Для дома и дачи,9,Посуда и товары для кухни,Товары для кухни,,,505.0,,
female,154192237,250003,Работа,250004,Резюме,Домашний персонал,Полный день,,9250001.0,10000001.0,
male,154190778,17,Бытовая электроника,41,Телефоны,Samsung,,,3549.0,,
female,154192095,1,Для дома и дачи,38,Мебель и интерьер,"Кровати, диваны и кресла",,,2274.0,,
female,154192095,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
female,154192095,49,Животные,59,Другие животные,Грызуны,,,6679.0,,
female,154192095,49,Животные,45,Собаки,Другая,,,1005.0,,
female,154192384,49,Животные,59,Другие животные,Другое,,,4550.0,,
female,154192762,28,Личные вещи,57,Красота и здоровье,Средства гигиены,,,6734.0,,
female,154193075,250002,Услуги,250005,Предложение услуг,"Транспорт, перевозки",Переезды,,7456.0,3750003.0,
female,154193357,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,1989.0,2679.0,3980.0
female,154193357,17,Бытовая электроника,41,Телефоны,Аксессуары,Кабели и адаптеры,,2421.0,537.0,
female,154193357,17,Бытовая электроника,41,Телефоны,Аксессуары,Кабели и адаптеры,,2421.0,537.0,
female,154193696,1,Для дома и дачи,38,Мебель и интерьер,"Кровати, диваны и кресла",,,2274.0,,
male,154193459,250003,Работа,250004,Резюме,Автомобильный бизнес,,,3211.0,,
female,154193647,250003,Работа,250004,Резюме,Домашний персонал,Сменный график,,9250001.0,8750001.0,
female,154193647,250003,Работа,250004,Резюме,"Производство, сырьё, с/х",Свободный график,,5091.0,4750003.0,
male,154192968,28,Личные вещи,47,Товары для детей и игрушки,Велосипеды и самокаты,,,6670.0,,
male,154192968,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
male,154192968,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Материнские платы,,1651.0,7097.0,
male,154193716,250002,Услуги,250005,Предложение услуг,"Красота, здоровье",Другое,,568.0,80720750012.0,
male,154193716,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,43,3285.0,6813.0,5386.0
male,154193897,250003,Работа,250006,Вакансии,"Туризм, рестораны",Полный день,,1656.0,6995.0,
male,154193897,250003,Работа,250006,Вакансии,"Производство, сырьё, с/х",Полный день,,1359.0,443.0,
male,154192970,17,Бытовая электроника,41,Телефоны,Samsung,,,3549.0,,
female,154193107,17,Бытовая электроника,2,Ноутбуки,,,,,,
female,154193107,7,Хобби и отдых,52,Книги и журналы,Учебная литература,,,2304.0,,
female,154193107,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,1989.0,2679.0,3980.0
female,154193107,7,Хобби и отдых,52,Книги и журналы,Учебная литература,,,2304.0,,
female,154193941,7,Хобби и отдых,5,Спорт и отдых,Фитнес и тренажёры,,,306.0,,
female,154193941,7,Хобби и отдых,5,Спорт и отдых,Фитнес и тренажёры,,,306.0,,
female,154193941,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
female,154193941,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
female,154193941,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
female,154193941,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
female,154193941,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
female,154193941,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
female,154193941,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
female,154193941,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
female,154193941,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
female,154193941,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
female,154193941,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
female,154193941,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
female,154193941,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
female,154193941,7,Хобби и отдых,5,Спорт и отдых,Фитнес и тренажёры,,,306.0,,
female,154193941,17,Бытовая электроника,41,Телефоны,Samsung,,,3549.0,,
female,154193941,17,Бытовая электроника,41,Телефоны,Samsung,,,3549.0,,
female,154193941,49,Животные,46,Товары для животных,,,,,,
female,154193941,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
male,154193354,250003,Работа,250004,Резюме,Строительство,Полный день,,4227.0,6234.0,
male,154194262,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,< 40,3285.0,6813.0,3640.0
male,154194262,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,< 40,3285.0,6813.0,3640.0
male,154194262,17,Бытовая электроника,13,"Игры, приставки и программы",Игры для приставок,,,5884.0,,
male,154194450,1,Для дома и дачи,50,Ремонт и строительство,Сантехника и сауна,,,2232.0,,
male,154194450,250003,Работа,250004,Резюме,"Транспорт, логистика",,,3399.0,,
male,154194450,1,Для дома и дачи,27,Бытовая техника,Климатическое оборудование,Вентиляторы,,115.0,1066.0,
male,154194450,55,Для бизнеса,53,Оборудование для бизнеса,Промышленное,,,2800.0,,
female,154194618,49,Животные,20,Птицы,,,,,,
female,154194618,49,Животные,20,Птицы,,,,,,
female,154194708,17,Бытовая электроника,26,Аудио и видео,MP3-плееры,,,2510.0,,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Оперативная память,,1651.0,6524.0,
female,154194708,7,Хобби и отдых,5,Спорт и отдых,Фитнес и тренажёры,,,306.0,,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Оперативная память,,1651.0,6524.0,
female,154194708,17,Бытовая электроника,2,Ноутбуки,,,,,,
female,154194708,17,Бытовая электроника,41,Телефоны,Аксессуары,Аккумуляторы,,2421.0,6428.0,
female,154194708,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Жёсткие диски,,1651.0,2575.0,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Процессоры,,1651.0,4375.0,
female,154194708,17,Бытовая электроника,41,Телефоны,Аксессуары,Запчасти,,2421.0,4787.0,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Процессоры,,1651.0,4375.0,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Процессоры,,1651.0,4375.0,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Оперативная память,,1651.0,6524.0,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Процессоры,,1651.0,4375.0,
female,154194708,17,Бытовая электроника,25,Планшеты и электронные книги,Электронные книги,,,3855.0,,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Блоки питания,,1651.0,316.0,
female,154194708,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
female,154194708,17,Бытовая электроника,26,Аудио и видео,MP3-плееры,,,2510.0,,
female,154194708,17,Бытовая электроника,25,Планшеты и электронные книги,Электронные книги,,,3855.0,,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Материнские платы,,1651.0,7097.0,
female,154194708,17,Бытовая электроника,25,Планшеты и электронные книги,Электронные книги,,,3855.0,,
female,154194708,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
female,154194708,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
female,154194708,17,Бытовая электроника,26,Аудио и видео,Усилители и ресиверы,,,7003.0,,
female,154194708,17,Бытовая электроника,26,Аудио и видео,"Музыкальные центры, магнитолы",,,4332.0,,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Оперативная память,,1651.0,6524.0,
female,154194708,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Жёсткие диски,,1651.0,2575.0,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Жёсткие диски,,1651.0,2575.0,
female,154194708,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
female,154194708,17,Бытовая электроника,41,Телефоны,BlackBerry,,,6296.0,,
female,154194708,17,Бытовая электроника,41,Телефоны,Другие марки,,,3028.0,,
female,154194708,28,Личные вещи,57,Красота и здоровье,Приборы и аксессуары,,,1625.0,,
female,154194708,17,Бытовая электроника,36,Настольные компьютеры,,,,,,
female,154194708,7,Хобби и отдых,18,Охота и рыбалка,,,,,,
female,154194708,17,Бытовая электроника,51,Оргтехника и расходники,Расходные материалы,Блоки питания и батареи,,2921.0,132.0,
female,154194708,17,Бытовая электроника,41,Телефоны,Samsung,,,3549.0,,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Процессоры,,1651.0,4375.0,
female,154194708,1,Для дома и дачи,50,Ремонт и строительство,Инструменты,,,2723.0,,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Процессоры,,1651.0,4375.0,
female,154194708,17,Бытовая электроника,26,Аудио и видео,MP3-плееры,,,2510.0,,
female,154194708,17,Бытовая электроника,41,Телефоны,Аксессуары,Чехлы и плёнки,,2421.0,6786.0,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Процессоры,,1651.0,4375.0,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Процессоры,,1651.0,4375.0,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Жёсткие диски,,1651.0,2575.0,
female,154194708,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
female,154194708,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Оперативная память,,1651.0,6524.0,
female,154194708,17,Бытовая электроника,26,Аудио и видео,Аксессуары,,,7239.0,,
female,154194708,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
